('POSITIVE', -15.847295979696778)
('POSITIVE', -29.68524390796794)
('NEGATIVE', -5.488332702915553)
('NEGATIVE', -27.061444152249233)
('POSITIVE', -55.04228470224041)
('POSITIVE', -26.488094039173095)
('POSITIVE', -7.11427474258974)
('POSITIVE', -62.76719285855384)
('POSITIVE', -33.84261537238052)
('NEGATIVE', -4.0927139693182655)
('POSITIVE', -24.54111250085458)
('POSITIVE', -11.969546968696143)
('POSITIVE', -38.83525352395018)
('POSITIVE', -34.37484369861924)
('POSITIVE', -11.619710798339868)
('POSITIVE', -19.277645464627557)
('NEGATIVE', -3.679649933720482)
('POSITIVE', -28.576001275284014)
('POSITIVE', -15.79019152498996)
('NEGATIVE', -25.497516706690313)
('POSITIVE', -7.184083922234962)
('NEGATIVE', -13.151428474369187)
('POSITIVE', -18.071518383612457)
('POSITIVE', -31.306225943558758)
('NEGATIVE', -5.897607145134224)
('NEGATIVE', -2.878017587487316)
('NEGATIVE', -46.79522347452234)
('NEGATIVE', -15.934828869539201)
('NEGATIVE', -50.75060794110329)
('POSITIVE', -12.897448942158514)
('POSITIVE', -28.874847300361203)
('NEGATIVE', -8.004270189817841)
('POSITIVE', -19.17260507175145)
('POSITIVE', -12.714274463592837)
('NEGATIVE', -10.32707510015093)
('POSITIVE', -21.014766431730365)
('NEGATIVE', -29.89943854879711)
('POSITIVE', -26.446432609765058)
('POSITIVE', -36.15170585670745)
('POSITIVE', -16.656494289528073)
('POSITIVE', -10.567647183164203)
('NEGATIVE', -4.992980696685053)
('NEGATIVE', -4.80109517044614)
('POSITIVE', -62.25782963312749)
('NEGATIVE', -8.831713391628659)
('NEGATIVE', -10.128278146825211)
('NEGATIVE', -34.939489173643885)
('POSITIVE', -22.37172210482955)
('POSITIVE', -50.026301891940314)
('POSITIVE', -10.538708003615653)
('POSITIVE', -21.102963219119726)
('POSITIVE', -2.874230897267858)
('POSITIVE', -27.672618723285233)
('POSITIVE', -32.93777340929307)
('POSITIVE', -21.124742825959515)
('POSITIVE', -12.744983155748589)
('NEGATIVE', -16.20678306448089)
('POSITIVE', -11.069805479353665)
('POSITIVE', -50.69575076565565)
('NEGATIVE', -8.092319659268316)
('POSITIVE', -43.15244562484026)
('POSITIVE', -8.420016840341535)
('NEGATIVE', -22.965228954459725)
('POSITIVE', -43.264115322825276)
('POSITIVE', -3.47629088859582)
('NEGATIVE', -6.707907337069615)
('POSITIVE', -8.128432130949854)
('NEGATIVE', -23.86288972725075)
('POSITIVE', -22.75372640965551)
('POSITIVE', -15.978560087360623)
('POSITIVE', -16.376978796539788)
('NEGATIVE', -19.987275265945414)
('NEGATIVE', -23.290420121570136)
('POSITIVE', -7.723941995098279)
('NEGATIVE', -3.0898243988095317)
('NEGATIVE', -23.55212130750536)
('POSITIVE', -3.161020453817229)
('POSITIVE', -6.818792834799914)
('NEGATIVE', -14.896166935782878)
('NEGATIVE', -10.943141619295979)
('POSITIVE', -12.480117065621261)
('POSITIVE', -25.754110579995228)
('POSITIVE', -28.27153077125684)
('POSITIVE', -47.08322541333754)
('POSITIVE', -3.3513521519875202)
('POSITIVE', -52.44833343770528)
('NEGATIVE', -21.91322800230116)
('NEGATIVE', -5.8897505638622825)
('NEGATIVE', -36.00209514056097)
('POSITIVE', -19.08167287651285)
('NEGATIVE', -42.6567968227083)
('POSITIVE', -17.77444347349175)
('NEGATIVE', -27.144123220000402)
('POSITIVE', -18.372526322307987)
('NEGATIVE', -12.130070409223801)
('POSITIVE', -24.236325022981802)
('POSITIVE', -41.04162336317181)
('POSITIVE', -76.37973391709565)
('POSITIVE', -12.921487501450498)
('NEGATIVE', -5.409007149014165)
('NEGATIVE', -2.3983639962522583)
('NEGATIVE', -39.92839067316117)
('POSITIVE', -54.88165533332169)
('NEGATIVE', -9.016995225273396)
('NEGATIVE', -28.670611740729658)
('POSITIVE', -15.478457741696202)
('NEGATIVE', -2.3306963857393184)
('POSITIVE', -32.942025934196224)
('POSITIVE', -28.567212327183316)
('POSITIVE', -51.084719199538064)
('POSITIVE', -7.723941995098279)
('POSITIVE', -9.923374963721317)
('POSITIVE', -24.1543048011665)
('NEGATIVE', -21.332604334889574)
('POSITIVE', -11.240961520733833)
('POSITIVE', -12.417428606390601)
('POSITIVE', -46.38752092576405)
('NEGATIVE', -18.88154766829603)
('POSITIVE', -10.582384267994192)
('NEGATIVE', -30.958502540655637)
('POSITIVE', -10.46514897819161)
('NEGATIVE', -27.760306514107175)
('NEGATIVE', -9.576161666116274)
('POSITIVE', -56.1497682017865)
('POSITIVE', -15.98995429369554)
('POSITIVE', -14.552007073736755)
('NEGATIVE', -21.22602489080222)
('NEGATIVE', -13.262302044461894)
('POSITIVE', -54.68190642562834)
('POSITIVE', -30.758303928967134)
('POSITIVE', -7.2111017048433)
('POSITIVE', -14.148602171463773)
('POSITIVE', -15.022922613860676)
('POSITIVE', -6.605842683020286)
('POSITIVE', -44.77548397717059)
('POSITIVE', -12.99115302246415)
('NEGATIVE', -10.089423460033823)
('NEGATIVE', -21.39066502056712)
('POSITIVE', -3.3513521519875202)
('POSITIVE', -6.006895927116466)
('NEGATIVE', -10.136526966271614)
('POSITIVE', -28.07731343516154)
('POSITIVE', -15.997578365170174)
('POSITIVE', -8.008592445244718)
('POSITIVE', -5.8035577529199225)
('POSITIVE', -7.586602368412899)
('POSITIVE', -4.0503221563235385)
('NEGATIVE', -22.237806610063604)
('POSITIVE', -31.857029027410533)
('POSITIVE', -54.769632892842665)
('POSITIVE', -28.320902266081415)
('POSITIVE', -8.432338077552501)
('NEGATIVE', -35.221705204776804)
('POSITIVE', -18.344873852246252)
('POSITIVE', -67.76197593110972)
('POSITIVE', -3.538438795344665)
('NEGATIVE', -0.3010299956639812)
('NEGATIVE', -14.962243362449687)
('NEGATIVE', -22.605243958155146)
('NEGATIVE', -17.827773065262832)
('NEGATIVE', -20.653468601784972)
('POSITIVE', -12.555470190981904)
('NEGATIVE', -15.31479883834379)
('POSITIVE', -23.01442052098685)
('NEGATIVE', -0.3010299956639812)
('POSITIVE', -50.59984790975664)
('POSITIVE', -44.04778505768424)
('POSITIVE', -21.395148008408682)
('POSITIVE', -30.35281818973801)
('POSITIVE', -4.981609712741132)
('POSITIVE', -27.463757113720042)
('POSITIVE', -47.729736195581225)
('POSITIVE', -13.954867471545784)
('POSITIVE', -18.006553806932626)
('NEGATIVE', -17.324640952658417)
('POSITIVE', -10.656252695971144)
('POSITIVE', -7.208773042524717)
('NEGATIVE', -6.989195943158759)
('NEGATIVE', -20.519411472356097)
('POSITIVE', -50.907087096030345)
('NEGATIVE', -16.59835963451673)
('POSITIVE', -15.809012820535632)
('NEGATIVE', -4.5663723426102045)
('POSITIVE', -58.68536868611213)
('NEGATIVE', -19.437930588850644)
('POSITIVE', -32.28758335379413)
('POSITIVE', -16.13536820227744)
('NEGATIVE', -7.779936320850423)
('POSITIVE', -2.1021537945964077)
('POSITIVE', -29.67458897478158)
('NEGATIVE', -11.805219099787902)
('POSITIVE', -16.79498880431991)
('POSITIVE', -19.810774467561163)
('POSITIVE', -2.8815301360093573)
('POSITIVE', -10.934679876941633)
('POSITIVE', -12.612147382046318)
('NEGATIVE', -18.891230175678093)
('POSITIVE', -34.56676903350979)
('NEGATIVE', -35.22042798311882)
('POSITIVE', -24.40566022560369)
('POSITIVE', -2.8815301360093573)
('POSITIVE', -13.003428289775833)
('POSITIVE', -26.84244902898745)
('NEGATIVE', -35.795618044383076)
('NEGATIVE', -3.311673148425888)
('POSITIVE', -12.133291736874773)
('NEGATIVE', -22.63341723597652)
('POSITIVE', -24.155257219961896)
('NEGATIVE', -33.20221152653143)
('NEGATIVE', -16.991372255107194)
('POSITIVE', -19.51492714404142)
('POSITIVE', -38.39114320615808)
('POSITIVE', -9.878107916780017)
('POSITIVE', -7.106484498163488)
('POSITIVE', -32.755211633509276)
('NEGATIVE', -44.266483175869254)
('NEGATIVE', -7.342826736682727)
('NEGATIVE', -4.298070848344245)
('POSITIVE', -22.341240103878004)
('POSITIVE', -11.518894146286247)
('NEGATIVE', -9.714007071520077)
('POSITIVE', -36.63084853551216)
('POSITIVE', -7.885853896474753)
('POSITIVE', -20.49476096384947)
('POSITIVE', -17.12480762593276)
('POSITIVE', -7.180671749038449)
('POSITIVE', -23.454061369195585)
('NEGATIVE', -7.0222722185054645)
('POSITIVE', -28.756315891560597)
('POSITIVE', -18.649966061627453)
('POSITIVE', -16.340840899605535)
('POSITIVE', -38.76897445370189)
('POSITIVE', -36.50159873323217)
('POSITIVE', -32.087037449549314)
('NEGATIVE', -48.557857019843105)
('POSITIVE', -13.708804164588438)
('NEGATIVE', -25.725125907779955)
('POSITIVE', -32.384394339495564)
('NEGATIVE', -30.102428732178705)
('POSITIVE', -14.773310682563299)
('NEGATIVE', -39.50351787514169)
('NEGATIVE', -6.799437555907457)
('NEGATIVE', -15.716856203805493)
('POSITIVE', -108.04644324235827)
('POSITIVE', -2.7029921410065887)
('POSITIVE', -4.878069120834063)
('NEGATIVE', -18.919009909347576)
('NEGATIVE', -6.645581025732078)
('POSITIVE', -4.069043833865311)
('NEGATIVE', -40.99977750286501)
('NEGATIVE', -27.93792913863251)
('POSITIVE', -19.44240556392309)
('NEGATIVE', -26.357301699683553)
('POSITIVE', -41.18261838632941)
('POSITIVE', -30.865787588870724)
('POSITIVE', -8.948469302753601)
('POSITIVE', -17.17445598776975)
('POSITIVE', -21.468545737039875)
('POSITIVE', -24.857899439253934)
('POSITIVE', -67.1741113020606)
('POSITIVE', -21.059025839682565)
('POSITIVE', -26.1649138599224)
('POSITIVE', -14.583725740059592)
('NEGATIVE', -14.685571370478815)
('POSITIVE', -14.478906918503007)
('POSITIVE', -1.7074062392394536)
('NEGATIVE', -8.712063510671973)
('NEGATIVE', -7.858236453234948)
('NEGATIVE', -8.568286486702181)
('POSITIVE', -26.388198060512146)
('NEGATIVE', -23.315539645002037)
('POSITIVE', -10.7229385865407)
('POSITIVE', -41.36751728604715)
('POSITIVE', -23.957159961929158)
('POSITIVE', -13.57037621151187)
('POSITIVE', -39.08345035744497)
('NEGATIVE', -5.36774565083229)
('NEGATIVE', -18.146201961607918)
('POSITIVE', -20.56319394666393)
('NEGATIVE', -31.99153231763041)
('POSITIVE', -9.769172903822708)
('POSITIVE', -7.4338027735888765)
('NEGATIVE', -3.156771188440145)
('POSITIVE', -31.7128960465514)
('POSITIVE', -2.874230897267858)
('POSITIVE', -12.680770992514343)
('POSITIVE', -22.835812407375176)
('POSITIVE', -7.11427474258974)
('NEGATIVE', -20.152202851207566)
('POSITIVE', -7.321829014144942)
('POSITIVE', -15.117371642082672)
('NEGATIVE', -20.6803685069103)
('NEGATIVE', -5.3770286344013964)
('POSITIVE', -19.39019067074583)
('POSITIVE', -1.7074062392394536)
('NEGATIVE', -43.03895461460756)
('POSITIVE', -13.629038461883026)
('NEGATIVE', -17.02697005720921)
('POSITIVE', -18.36068908619896)
('NEGATIVE', -18.374197899059528)
('NEGATIVE', -22.01943289810758)
('POSITIVE', -59.972630391152656)
('NEGATIVE', -7.6882424549347546)
('POSITIVE', -5.036803360850065)
('NEGATIVE', -5.823115655381089)
('POSITIVE', -8.2148797532304)
('POSITIVE', -9.093796357691554)
('NEGATIVE', -25.697291420352897)
('POSITIVE', -40.23216359229538)
('POSITIVE', -30.894700675485666)
('POSITIVE', -32.58162334390978)
('POSITIVE', -9.768131946551867)
('POSITIVE', -12.138797176618866)
('NEGATIVE', -10.89352069882577)
('NEGATIVE', -26.833554665734884)
('POSITIVE', -9.412057815708565)
('POSITIVE', -13.030413656624049)
('NEGATIVE', -12.045982499523246)
('NEGATIVE', -13.112828673256697)
('POSITIVE', -26.62183942991237)
('POSITIVE', -38.24767099356862)
('POSITIVE', -25.642715134018935)
('NEGATIVE', -18.64859115555281)
('POSITIVE', -24.67652359296899)
('POSITIVE', -14.560606138531492)
('NEGATIVE', -0.3010299956639812)
('POSITIVE', -2.874230897267858)
('POSITIVE', -42.599032854202804)
('NEGATIVE', -44.205193934593545)
('NEGATIVE', -19.05149504196699)
('POSITIVE', -26.551866179756374)
('POSITIVE', -25.875185196135735)
('POSITIVE', -55.61882752687084)
('POSITIVE', -15.195045876170335)
('NEGATIVE', -27.416078890024668)
('POSITIVE', -23.29552788177706)
('NEGATIVE', -30.19556493987511)
('POSITIVE', -21.588732959378742)
('POSITIVE', -16.236263137747954)
('NEGATIVE', -37.49612294648233)
('POSITIVE', -11.54433657014029)
('NEGATIVE', -14.690844104271315)
('POSITIVE', -2.7029921410065887)
('NEGATIVE', -10.231431476405298)
('POSITIVE', -12.256436674485666)
('NEGATIVE', -8.623667852438224)
('POSITIVE', -24.865206364553686)
('NEGATIVE', -16.78214320724417)
('POSITIVE', -4.6611955365330235)
('POSITIVE', -19.835342871002844)
('POSITIVE', -14.882653820273301)
('NEGATIVE', -14.717435210265993)
('POSITIVE', -65.04739043457936)
('NEGATIVE', -23.79735025569557)
('NEGATIVE', -15.400439560613906)
('POSITIVE', -32.713247758422916)
('POSITIVE', -11.82850816702031)
('NEGATIVE', -13.94275947358703)
('POSITIVE', -24.918607947128304)
('NEGATIVE', -14.648760529445592)
('NEGATIVE', -27.060720197494245)
('POSITIVE', -30.00385337395196)
('POSITIVE', -3.3736285466986726)
('POSITIVE', -8.400007866675647)
('NEGATIVE', -40.408404242620826)
('POSITIVE', -11.803692931165862)
('POSITIVE', -43.15921673311523)
('POSITIVE', -28.14020976639962)
('NEGATIVE', -16.958289684953133)
('POSITIVE', -26.213388078622692)
('POSITIVE', -20.976985461057588)
('NEGATIVE', -40.30379867030199)
('NEGATIVE', -8.831713391628659)
('POSITIVE', -37.76356477798108)
('POSITIVE', -12.489523916960557)
('POSITIVE', -26.48764232670142)
('POSITIVE', -7.525747265211624)
('POSITIVE', -45.42564272402427)
('POSITIVE', -23.553895664797196)
('NEGATIVE', -7.2343611308326645)
('POSITIVE', -36.604358081138216)
('POSITIVE', -28.760963142821566)
('POSITIVE', -13.32481307338902)
('POSITIVE', -18.330881565613694)
('NEGATIVE', -20.078632778691293)
('POSITIVE', -7.040697374060114)
('POSITIVE', -32.2076020931887)
('POSITIVE', -16.233469019595)
('NEGATIVE', -28.711476454332587)
('POSITIVE', -8.87414055950039)
('POSITIVE', -37.25171074085037)
('POSITIVE', -14.585556588577814)
('NEGATIVE', -8.08516559134266)
('POSITIVE', -9.686748256831853)
('POSITIVE', -34.82497735361648)
('POSITIVE', -13.577857081446448)
('NEGATIVE', -6.418272517314043)
('POSITIVE', -47.457430925596384)
('POSITIVE', -33.137437554271365)
('POSITIVE', -16.47517063410628)
('POSITIVE', -38.77002347650689)
('POSITIVE', -24.466872965897394)
('NEGATIVE', -12.190613505967418)
('POSITIVE', -25.833281880571523)
('NEGATIVE', -19.222049017698932)
('NEGATIVE', -10.12306154111699)
('POSITIVE', -20.93571572883466)
('POSITIVE', -30.792846109232535)
('POSITIVE', -15.788837719325583)
('POSITIVE', -22.864122083206425)
('POSITIVE', -12.162620339152882)
('POSITIVE', -45.17335925930316)
('NEGATIVE', -25.990714617606066)
('NEGATIVE', -7.072070646688556)
('NEGATIVE', -4.156771188440144)
('POSITIVE', -21.1227527311554)
('POSITIVE', -8.306548670058575)
('NEGATIVE', -7.2343611308326645)
('POSITIVE', -17.425455459455463)
('POSITIVE', -40.25072505616741)
('POSITIVE', -18.25445123130332)
('POSITIVE', -22.234946344866003)
('NEGATIVE', -26.880113293419534)
('NEGATIVE', -4.358314440777978)
('NEGATIVE', -5.268828445849128)
('NEGATIVE', -19.97968155444138)
('POSITIVE', -36.931541340246866)
('POSITIVE', -9.83503977637376)
('POSITIVE', -41.35521546697505)
('NEGATIVE', -7.618274777217383)
('POSITIVE', -16.577194879323557)
('POSITIVE', -32.27247390287064)
('POSITIVE', -19.03648300267689)
('POSITIVE', -6.982705427082427)
('NEGATIVE', -15.39933541506205)
('POSITIVE', -5.468669489994975)
('POSITIVE', -8.593194255723281)
('POSITIVE', -10.418037396820113)
('POSITIVE', -32.10181149759057)
('POSITIVE', -58.39416374616707)
('POSITIVE', -28.550248023393532)
('NEGATIVE', -0.3010299956639812)
('POSITIVE', -4.35135215198752)
('POSITIVE', -54.43150515468588)
('POSITIVE', -8.008592445244718)
('POSITIVE', -3.3971096425481955)
('NEGATIVE', -30.176927088379202)
('POSITIVE', -22.174833648519716)
('NEGATIVE', -14.051461934038858)
('NEGATIVE', -37.170575882753774)
('POSITIVE', -45.2951882591352)
('POSITIVE', -4.336997370727706)
('POSITIVE', -24.29202622963956)
('POSITIVE', -6.450940723034543)
('POSITIVE', -30.711825153247943)
('POSITIVE', -12.359422065956892)
('NEGATIVE', -16.205324674210726)
('NEGATIVE', -11.049693049782523)
('POSITIVE', -24.46530702111755)
('POSITIVE', -17.969962385834606)
('NEGATIVE', -13.541473022214802)
('POSITIVE', -20.707598783665386)
('NEGATIVE', -18.885741457155977)
('POSITIVE', -14.257557934837553)
('NEGATIVE', -7.870181611102253)
('POSITIVE', -6.59592341613115)
('POSITIVE', -15.25086446711652)
('POSITIVE', -48.608433630496705)
('POSITIVE', -22.339466487957605)
('NEGATIVE', -48.8893687921894)
('NEGATIVE', -6.024250784487553)
('NEGATIVE', -61.0085791396056)
('POSITIVE', -20.26688106296785)
('NEGATIVE', -39.23440335489241)
('POSITIVE', -39.80810776642543)
('NEGATIVE', -22.90936664072022)
('POSITIVE', -43.7207151014119)
('POSITIVE', -31.26327549357463)
('POSITIVE', -4.0503221563235385)
('NEGATIVE', -5.878973472846091)
('POSITIVE', -63.97086774774715)
('POSITIVE', -41.26174643681873)
('POSITIVE', -24.82476297589602)
('POSITIVE', -2.8815301360093573)
('NEGATIVE', -20.457940856782276)
('POSITIVE', -20.44280114154493)
('POSITIVE', -12.300195421033695)
('POSITIVE', -56.176085060167146)
('POSITIVE', -29.178177053798386)
('POSITIVE', -11.137559954008161)
('NEGATIVE', -20.74901680105315)
('NEGATIVE', -53.53113355055628)
('POSITIVE', -40.461584690673845)
('NEGATIVE', -15.801619216893014)
('POSITIVE', -67.78171487522897)
('POSITIVE', -6.982705427082427)
('NEGATIVE', -12.502692642568352)
('POSITIVE', -32.68909892932361)
('POSITIVE', -34.24917213702613)
('POSITIVE', -57.28276521861648)
('NEGATIVE', -6.581315321169174)
('POSITIVE', -2.8462021736676144)
('POSITIVE', -15.997178042439392)
('NEGATIVE', -11.235079256510467)
('NEGATIVE', -38.663068070376056)
('NEGATIVE', -6.299351718032343)
('POSITIVE', -45.62081330666171)
('POSITIVE', -55.8040667770116)
('POSITIVE', -9.57484132372107)
('POSITIVE', -10.626028573532643)
('POSITIVE', -26.12212536355418)
('POSITIVE', -16.01338113022344)
('NEGATIVE', -7.188653420538653)
('POSITIVE', -30.27632996621752)
('NEGATIVE', -0.3010299956639812)
('POSITIVE', -40.800246152276976)
('POSITIVE', -34.88023022309401)
('NEGATIVE', -36.27681677189133)
('NEGATIVE', -8.489290710806454)
('POSITIVE', -19.771641376483526)
('NEGATIVE', -27.621854052672585)
('POSITIVE', -21.294021544649365)
('NEGATIVE', -35.94357067215195)
('NEGATIVE', -9.889457080037742)
('POSITIVE', -27.604089936551183)
('POSITIVE', -23.04466695077361)
('POSITIVE', -14.587647693156788)
('NEGATIVE', -18.915149695394863)
('POSITIVE', -27.802919855238873)
('NEGATIVE', -20.343859576077506)
('POSITIVE', -42.82032356557127)
('NEGATIVE', -31.055183687055855)
('NEGATIVE', -45.28801324075741)
('POSITIVE', -14.019568994952943)
('POSITIVE', -42.72151958586105)
('POSITIVE', -10.918387503147077)
('POSITIVE', -33.893043212152165)
('NEGATIVE', -0.3010299956639812)
('NEGATIVE', -15.58562880239249)
('POSITIVE', -9.112637863766622)
('NEGATIVE', -26.968347020180698)
('POSITIVE', -25.449367011573514)
('POSITIVE', -51.91488326398498)
('NEGATIVE', -21.063501037436247)
('POSITIVE', -19.444392665198354)
('POSITIVE', -3.7112444628056576)
('NEGATIVE', -47.20630993983642)
('POSITIVE', -6.078329514247249)
('POSITIVE', -1.9372147898030436)
('POSITIVE', -20.82232257465401)
('NEGATIVE', -9.993751612651065)
('NEGATIVE', -47.331185736534465)
('POSITIVE', -2.1021537945964077)
('NEGATIVE', -6.259184714557697)
('POSITIVE', -54.84496565530572)
('NEGATIVE', -8.121723161524955)
('NEGATIVE', -20.482362603305)
('POSITIVE', -21.179887503978595)
('NEGATIVE', -16.825274364090824)
('POSITIVE', -8.88278012562463)
('POSITIVE', -41.232017615308884)
('POSITIVE', -5.377466770264877)
('NEGATIVE', -4.845392050092242)
('POSITIVE', -44.070394097800815)
('NEGATIVE', -17.258213231382392)
('POSITIVE', -22.054684458528115)
('POSITIVE', -31.21069274319478)
